HHID,Home,MemID,EpisodeID,OrigLoc,DestLoc,LeaveTime,TravelTime,BeginTime,EndTime,ActivityType,Mode,With,Charging
311711,5575,0,0,5575,5575,03:00+0,0,03:00+0,14:20+0,Home,Missing,Missing,PrivateCharging
311711,5575,0,1,5575,5575,14:20+0,22,14:42+0,19:04+0,Social,Walking or Biking,Missing,NoCharging
311711,5575,0,2,5575,5575,19:04+0,22,19:26+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
311711,5575,1,0,5575,5575,03:00+0,0,03:00+0,15:59+0,Home,Missing,Missing,NoCharging
311711,5575,1,1,5575,5575,15:59+0,24,16:23+0,20:13+0,Leisure,Walking or Biking,Missing,NoCharging
311711,5575,1,2,5575,5575,20:13+0,8,20:21+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
311709,5571,0,0,5571,5571,03:00+0,0,03:00+0,16:17+0,Home,Missing,Missing,NoCharging
311709,5571,0,1,5571,5571,16:17+0,27,16:44+0,18:45+0,Leisure,Walking or Biking,Missing,NoCharging
311709,5571,0,2,5571,5571,18:45+0,7,18:52+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
311709,5571,1,0,5571,5571,03:00+0,0,03:00+0,11:34+0,Home,Missing,Missing,NoCharging
311709,5571,1,1,5571,5571,11:34+0,14,11:48+0,13:28+0,Leisure,Public Transport,Missing,NoCharging
311709,5571,1,2,5571,5571,13:28+0,29,13:57+0,14:28+0,Leisure,Public Transport,Missing,NoCharging
311709,5571,1,3,5571,5211,14:29+0,80,15:49+0,17:25+0,Social,Public Transport,Missing,NoCharging
311709,5571,1,4,5211,5571,17:25+0,80,18:45+0,03:00+1,Home,Public Transport,Missing,NoCharging
311759,5571,0,0,5571,5571,03:00+0,0,03:00+0,16:56+0,Home,Missing,Missing,PrivateCharging
311759,5571,0,1,5571,5571,16:56+0,8,17:04+0,18:05+0,Groceries,Car,Missing,NoCharging
311759,5571,0,2,5571,5571,18:05+0,6,18:11+0,03:00+1,Home,Car,Missing,PrivateCharging
311759,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:02+0,Home,Missing,Missing,NoCharging
311759,5571,1,1,5571,5652,07:02+0,20,07:22+0,12:31+0,Work,Car,Missing,SemiPublicCharging
311759,5571,1,2,5652,5571,12:31+0,20,12:51+0,15:40+0,Home,Car,Missing,NoCharging
311759,5571,1,3,5571,5571,15:54+0,6,16:00+0,18:07+0,NonGroc,Car,Missing,NoCharging
311759,5571,1,4,5571,5571,18:07+0,6,18:13+0,03:00+1,Home,Car,Missing,PrivateCharging
311756,5575,0,0,5575,5575,03:00+0,0,03:00+0,15:10+0,Home,Missing,Missing,PrivateCharging
311756,5575,0,1,5575,5571,15:10+0,6,15:16+0,17:32+0,Touring,Car,Missing,NoCharging
311756,5575,0,2,5571,5625,17:32+0,28,18:00+0,19:27+0,Leisure,Car,Missing,NoCharging
311756,5575,0,3,5625,5575,19:27+0,34,20:01+0,03:00+1,Home,Car,Missing,NoCharging
311756,5575,1,0,5575,5575,03:00+0,0,03:00+0,08:17+0,Home,Missing,Missing,NoCharging
311756,5575,1,1,5575,5575,08:17+0,9,08:26+0,16:17+0,Work,Car,Missing,NoCharging
311756,5575,1,2,5575,5575,16:17+0,5,16:22+0,03:00+1,Home,Car,Missing,PrivateCharging
311760,5571,0,0,5571,5571,03:00+0,0,03:00+0,13:15+0,Home,Missing,Missing,NoCharging
311760,5571,0,1,5571,5575,13:15+0,22,13:37+0,13:53+0,Services,Walking or Biking,Missing,NoCharging
311760,5571,0,2,5575,5571,13:58+0,22,14:20+0,17:10+0,Social,Walking or Biking,Missing,NoCharging
311760,5571,0,3,5571,5571,17:10+0,17,17:27+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
311760,5571,1,0,5571,5571,03:00+0,0,03:00+0,09:28+0,Home,Missing,Missing,PrivateCharging
311760,5571,1,1,5571,5571,09:28+0,8,09:36+0,16:55+0,Work,Walking or Biking,Missing,NoCharging
311760,5571,1,2,5571,5571,16:55+0,13,17:08+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
311761,5571,0,0,5571,5571,03:00+0,0,03:00+0,15:38+0,Home,Missing,Missing,NoCharging
311761,5571,0,1,5571,5611,15:38+0,23,16:01+0,16:45+0,Groceries,Car,Missing,NoCharging
311761,5571,0,2,5611,5611,17:08+0,7,17:15+0,17:30+0,Groceries,Car,Missing,NoCharging
311761,5571,0,3,5611,5571,17:30+0,23,17:53+0,03:00+1,Home,Car,Missing,NoCharging
311761,5571,1,0,5571,5571,03:00+0,0,03:00+0,06:02+0,Home,Missing,Missing,PrivateCharging
311761,5571,1,1,5571,5706,06:02+0,33,06:35+0,14:14+0,Work,Car,Missing,SemiPublicCharging
311761,5571,1,2,5706,5571,14:14+0,33,14:47+0,03:00+1,Home,Car,Missing,PrivateCharging
311767,5571,0,0,5571,5571,03:00+0,0,03:00+0,16:52+0,Home,Missing,Missing,PrivateCharging
311767,5571,0,1,5571,5571,16:52+0,5,16:57+0,17:04+0,Services,Car,Missing,NoCharging
311767,5571,0,2,5571,5611,17:09+0,23,17:32+0,18:02+0,Groceries,Car,Missing,PublicCharging
311767,5571,0,3,5611,5571,18:03+0,23,18:26+0,20:41+0,Leisure,Car,Missing,PublicCharging
311767,5571,0,4,5571,5571,20:41+0,6,20:47+0,03:00+1,Home,Car,Missing,PrivateCharging
311767,5571,1,0,5571,5571,03:00+0,0,03:00+0,06:40+0,Home,Missing,Missing,PrivateCharging
311767,5571,1,1,5571,5571,06:40+0,14,06:54+0,14:44+0,Work,Walking or Biking,Missing,NoCharging
311767,5571,1,2,5571,5571,14:44+0,7,14:51+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
312846,5575,0,0,5575,5575,03:00+0,0,03:00+0,07:27+0,Home,Missing,Missing,PrivateCharging
312846,5575,0,1,5575,5575,07:27+0,7,07:34+0,10:49+0,Work,Car,Missing,PublicCharging
312846,5575,0,2,5575,5575,10:49+0,8,10:57+0,03:00+1,Home,Car,Missing,PrivateCharging
312846,5575,1,0,5575,5575,03:00+0,0,03:00+0,08:40+0,Home,Missing,Missing,NoCharging
312846,5575,1,1,5575,5575,08:40+0,27,09:07+0,17:34+0,Work,Walking or Biking,Missing,NoCharging
312846,5575,1,2,5575,5575,17:34+0,8,17:42+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
312845,5571,0,0,5571,5571,03:00+0,0,03:00+0,09:10+0,Home,Missing,Missing,NoCharging
312845,5571,0,1,5571,5066,09:10+0,32,09:42+0,17:57+0,Work,Car,Missing,NoCharging
312845,5571,0,2,5066,5571,17:57+0,32,18:29+0,03:00+1,Home,Car,Missing,NoCharging
312845,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:28+0,Home,Missing,Missing,NoCharging
312845,5571,1,1,5571,5571,07:28+0,6,07:34+0,14:07+0,Work,Car,Missing,SemiPublicCharging
312845,5571,1,2,5571,5571,14:10+0,5,14:15+0,16:30+0,Home,Car,Missing,NoCharging
312845,5571,1,3,5571,5571,16:30+0,6,16:36+0,17:38+0,Other,Car,Missing,PublicCharging
312845,5571,1,4,5571,5571,17:38+0,6,17:44+0,03:00+1,Home,Car,Missing,PrivateCharging
312850,5571,0,0,5571,5571,03:00+0,0,03:00+0,05:47+0,Home,Missing,Missing,PrivateCharging
312850,5571,0,1,5571,5571,05:47+0,17,06:04+0,15:36+0,Work,Walking or Biking,Missing,NoCharging
312850,5571,0,2,5571,6067,15:36+0,270,20:06+0,20:11+0,Other,Walking or Biking,Missing,NoCharging
312850,5571,0,3,6067,6067,20:26+0,10,20:36+0,21:45+0,Other,Walking or Biking,Missing,NoCharging
312850,5571,0,4,6067,5571,21:45+0,270,02:15+1,03:00+1,Home,Walking or Biking,Missing,NoCharging
312850,5571,1,0,5571,5571,03:00+0,0,03:00+0,16:40+0,Home,Missing,Missing,NoCharging
312850,5571,1,1,5571,5571,16:40+0,18,16:58+0,22:59+0,Touring,Walking or Biking,Missing,NoCharging
312850,5571,1,2,5571,5571,22:59+0,12,23:11+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
312998,5571,0,0,5571,5571,03:00+0,0,03:00+0,07:12+0,Home,Missing,Missing,NoCharging
312998,5571,0,1,5571,5623,07:12+0,27,07:39+0,17:40+0,Work,Car,Missing,PublicCharging
312998,5571,0,2,5623,5571,17:40+0,27,18:07+0,03:00+1,Home,Car,Missing,NoCharging
312998,5571,1,0,5571,5571,03:00+0,0,03:00+0,06:50+0,Home,Missing,Missing,NoCharging
312998,5571,1,1,5571,5021,06:50+0,38,07:28+0,17:13+0,Work,Car,Missing,NoCharging
312998,5571,1,2,5021,5571,17:13+0,38,17:51+0,03:00+1,Home,Car,Missing,PrivateCharging
312921,5575,0,0,5575,5575,03:00+0,0,03:00+0,06:47+0,Home,Missing,Missing,PrivateCharging
312921,5575,0,1,5575,5575,06:47+0,15,07:02+0,15:19+0,Work,Walking or Biking,Missing,NoCharging
312921,5575,0,2,5575,5575,15:19+0,5,15:24+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
312921,5575,1,0,5575,5575,03:00+0,0,03:00+0,15:37+0,Home,Missing,Missing,PrivateCharging
312921,5575,1,1,5575,5571,15:37+0,22,15:59+0,16:14+0,Social,Walking or Biking,Missing,NoCharging
312921,5575,1,2,5571,5575,16:14+0,22,16:36+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313080,5571,0,0,5571,5571,03:00+0,0,03:00+0,06:49+0,Home,Missing,Missing,PrivateCharging
313080,5571,0,1,5571,5641,06:49+0,26,07:15+0,16:17+0,Work,Car,Missing,SemiPublicCharging
313080,5571,0,2,5641,5571,16:17+0,26,16:43+0,03:00+1,Home,Car,Missing,NoCharging
313080,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:18+0,Home,Missing,Missing,NoCharging
313080,5571,1,1,5571,5571,07:18+0,6,07:24+0,13:03+0,Work,Car as Passenger,Missing,NoCharging
313080,5571,1,2,5571,5571,13:03+0,6,13:09+0,17:18+0,Home,Car as Passenger,Missing,PrivateCharging
313080,5571,1,3,5571,5571,17:18+0,9,17:27+0,17:38+0,Groceries,Walking or Biking,Missing,NoCharging
313080,5571,1,4,5571,5571,17:38+0,19,17:57+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313079,5575,0,0,5575,5575,03:00+0,0,03:00+0,07:05+0,Home,Missing,Missing,PrivateCharging
313079,5575,0,1,5575,5551,07:05+0,16,07:21+0,10:43+0,Work,Car,Missing,NoCharging
313079,5575,0,2,5551,5575,10:43+0,16,10:59+0,17:23+0,Home,Car,Missing,PrivateCharging
313079,5575,0,3,5575,5551,17:23+0,16,17:39+0,20:47+0,Touring,Car,Missing,NoCharging
313079,5575,0,4,5551,5575,20:47+0,16,21:03+0,03:00+1,Home,Car,Missing,NoCharging
313079,5575,1,0,5575,5575,03:00+0,0,03:00+0,07:49+0,Home,Missing,Missing,NoCharging
313079,5575,1,1,5575,5611,07:49+0,64,08:53+0,15:39+0,Work,Public Transport,Missing,NoCharging
313079,5575,1,2,5611,5575,15:39+0,64,16:43+0,03:00+1,Home,Public Transport,Missing,NoCharging
313083,5571,0,0,5571,5571,03:00+0,0,03:00+0,05:58+0,Home,Missing,Missing,NoCharging
313083,5571,0,1,5571,6019,05:58+0,43,06:41+0,16:38+0,Work,Car,Missing,SemiPublicCharging
313083,5571,0,2,6019,5571,16:38+0,43,17:21+0,03:00+1,Home,Car,Missing,PrivateCharging
313083,5571,1,0,5571,5571,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
312996,5571,0,0,5571,5571,03:00+0,0,03:00+0,09:31+0,Home,Missing,Missing,PrivateCharging
312996,5571,0,1,5571,5571,09:31+0,5,09:36+0,11:00+0,Work,Car,Missing,NoCharging
312996,5571,0,2,5571,5571,11:00+0,7,11:07+0,11:12+0,BringGet,Car,Missing,NoCharging
312996,5571,0,3,5571,5571,11:12+0,7,11:19+0,11:24+0,Home,Car,Missing,NoCharging
312996,5571,0,4,5571,5571,12:47+0,8,12:55+0,15:26+0,Work,Car,Missing,PublicCharging
312996,5571,0,5,5571,5571,15:26+0,9,15:35+0,03:00+1,Home,Car,Missing,NoCharging
312996,5571,1,0,5571,5571,03:00+0,0,03:00+0,12:50+0,Home,Missing,Missing,PrivateCharging
312996,5571,1,1,5571,5509,12:50+0,20,13:10+0,15:14+0,Social,Car as Passenger,Missing,NoCharging
312996,5571,1,2,5509,5571,15:14+0,20,15:34+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
313081,5571,0,0,5571,5571,03:00+0,0,03:00+0,08:11+0,Home,Missing,Missing,NoCharging
313081,5571,0,1,5571,5571,08:11+0,8,08:19+0,17:43+0,Work,Car,Missing,NoCharging
313081,5571,0,2,5571,5571,17:43+0,7,17:50+0,18:18+0,Home,Car,Missing,NoCharging
313081,5571,0,3,5571,4181,18:18+0,52,19:10+0,22:39+0,Other,Car as Passenger,Missing,PublicCharging
313081,5571,0,4,4181,5571,22:39+0,52,23:31+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
313081,5571,1,0,5571,5571,03:00+0,0,03:00+0,08:06+0,Home,Missing,Missing,PrivateCharging
313081,5571,1,1,5571,5631,08:06+0,27,08:33+0,14:44+0,Work,Car,Missing,SemiPublicCharging
313081,5571,1,2,5631,5571,14:44+0,27,15:11+0,16:29+0,Business,Car,Missing,NoCharging
313081,5571,1,3,5571,5571,16:29+0,9,16:38+0,03:00+1,Home,Car,Missing,NoCharging
313085,5571,0,0,5571,5571,03:00+0,0,03:00+0,08:51+0,Home,Missing,Missing,PrivateCharging
313085,5571,0,1,5571,5301,08:51+0,51,09:42+0,13:28+0,Work,Car,Missing,NoCharging
313085,5571,0,2,5301,5571,14:09+0,51,15:00+0,17:52+0,Work,Car,Missing,PublicCharging
313085,5571,0,3,5571,5571,17:53+0,5,17:58+0,18:57+0,Home,Car,Missing,PrivateCharging
313085,5571,0,4,5571,5571,18:58+0,9,19:07+0,22:17+0,Other,Car as Passenger,Missing,NoCharging
313085,5571,0,5,5571,5571,22:17+0,7,22:24+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
313085,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:54+0,Home,Missing,Missing,PrivateCharging
313085,5571,1,1,5571,5571,07:54+0,6,08:00+0,12:01+0,Work,Car,Missing,PublicCharging
313085,5571,1,2,5571,5571,12:01+0,8,12:09+0,03:00+1,Home,Car,Missing,PrivateCharging
313093,5571,0,0,5571,5571,03:00+0,0,03:00+0,07:04+0,Home,Missing,Missing,PrivateCharging
313093,5571,0,1,5571,5711,07:04+0,31,07:35+0,15:44+0,Work,Car,Missing,NoCharging
313093,5571,0,2,5711,5571,15:44+0,31,16:15+0,03:00+1,Home,Car,Missing,NoCharging
313093,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:45+0,Home,Missing,Missing,PrivateCharging
313093,5571,1,1,5571,5616,07:45+0,23,08:08+0,14:44+0,Work,Car,Missing,SemiPublicCharging
313093,5571,1,2,5616,5571,14:44+0,23,15:07+0,03:00+1,Home,Car,Missing,PrivateCharging
313092,5571,0,0,5571,5571,03:00+0,0,03:00+0,06:12+0,Home,Missing,Missing,PrivateCharging
313092,5571,0,1,5571,5616,06:12+0,23,06:35+0,12:03+0,Work,Car,Missing,NoCharging
313092,5571,0,2,5616,5616,12:46+0,9,12:55+0,15:23+0,Work,Car,Missing,PublicCharging
313092,5571,0,3,5616,5612,15:57+0,3,16:00+0,19:27+0,Social,Car,Missing,NoCharging
313092,5571,0,4,5612,5571,19:27+0,25,19:52+0,03:00+1,Home,Car,Missing,PrivateCharging
313092,5571,1,0,5571,5571,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
313086,5571,0,0,5571,5571,03:00+0,0,03:00+0,13:07+0,Home,Missing,Missing,NoCharging
313086,5571,0,1,5571,5571,13:07+0,19,13:26+0,14:48+0,Social,Walking or Biking,Missing,NoCharging
313086,5571,0,2,5571,5571,14:48+0,8,14:56+0,15:46+0,Home,Walking or Biking,Missing,NoCharging
313086,5571,0,3,5571,5591,15:46+0,26,16:12+0,16:29+0,Services,Car as Passenger,Missing,SemiPublicCharging
313086,5571,0,4,5591,5571,16:29+0,26,16:55+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
313086,5571,1,0,5571,5571,03:00+0,0,03:00+0,11:41+0,Home,Missing,Missing,NoCharging
313086,5571,1,1,5571,5571,11:41+0,9,11:50+0,11:55+0,Business,Car as Passenger,Missing,NoCharging
313086,5571,1,2,5571,5571,11:55+0,9,12:04+0,16:39+0,Home,Car as Passenger,Missing,NoCharging
313086,5571,1,3,5571,2964,16:39+0,81,18:00+0,00:00+1,Touring,Car,Missing,NoCharging
313086,5571,1,4,2964,5571,00:00+1,81,01:21+1,03:00+1,Home,Car,Missing,NoCharging
313096,5575,0,0,5575,5575,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
313096,5575,1,0,5575,5575,03:00+0,0,03:00+0,07:10+0,Home,Missing,Missing,FastCharging
313096,5575,1,1,5575,6026,07:10+0,31,07:41+0,09:42+0,Work,Car,Missing,NoCharging
313096,5575,1,2,6026,5575,09:42+0,31,10:13+0,12:02+0,Home,Car,Missing,PrivateCharging
313096,5575,1,3,5575,6026,12:02+0,31,12:33+0,14:30+0,Work,Car,Missing,NoCharging
313096,5575,1,4,6026,6006,14:30+0,12,14:42+0,14:47+0,BringGet,Car,Missing,NoCharging
313096,5575,1,5,6006,5575,14:47+0,38,15:25+0,03:00+1,Home,Car,Missing,NoCharging
313095,5571,0,0,5571,5571,03:00+0,0,03:00+0,12:40+0,Home,Missing,Missing,PrivateCharging
313095,5571,0,1,5571,5571,12:40+0,27,13:07+0,13:20+0,Groceries,Walking or Biking,Missing,NoCharging
313095,5571,0,2,5571,5571,13:20+0,10,13:30+0,14:04+0,Home,Walking or Biking,Missing,NoCharging
313095,5571,0,3,5571,5571,14:05+0,7,14:12+0,18:56+0,Social,Walking or Biking,Missing,NoCharging
313095,5571,0,4,5571,5571,18:56+0,23,19:19+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313095,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:05+0,Home,Missing,Missing,PrivateCharging
313095,5571,1,1,5571,3012,07:05+0,94,08:39+0,17:03+0,Work,Car,Missing,NoCharging
313095,5571,1,2,3012,5571,17:03+0,94,18:37+0,03:00+1,Home,Car,Missing,NoCharging
313094,5575,0,0,5575,5575,03:00+0,0,03:00+0,13:38+0,Home,Missing,Missing,PrivateCharging
313094,5575,0,1,5575,5531,13:38+0,22,14:00+0,15:05+0,Social,Car,Missing,PublicCharging
313094,5575,0,2,5531,5575,15:05+0,22,15:27+0,03:00+1,Home,Car,Missing,NoCharging
313094,5575,1,0,5575,5575,03:00+0,0,03:00+0,17:29+0,Home,Missing,Missing,PrivateCharging
313094,5575,1,1,5575,5575,17:29+0,8,17:37+0,19:21+0,Social,Car as Passenger,Missing,NoCharging
313094,5575,1,2,5575,5575,19:21+0,7,19:28+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
313100,5571,0,0,5571,5571,03:00+0,0,03:00+0,07:58+0,Home,Missing,Missing,PrivateCharging
313100,5571,0,1,5571,5628,07:58+0,27,08:25+0,16:22+0,Work,Car,Missing,NoCharging
313100,5571,0,2,5628,5571,16:22+0,27,16:49+0,03:00+1,Home,Car,Missing,NoCharging
313100,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:25+0,Home,Missing,Missing,PrivateCharging
313100,5571,1,1,5571,5611,07:25+0,23,07:48+0,14:03+0,Work,Car,Missing,NoCharging
313100,5571,1,2,5611,5571,14:03+0,23,14:26+0,03:00+1,Home,Car,Missing,PrivateCharging
313098,5571,0,0,5571,5571,03:00+0,0,03:00+0,06:46+0,Home,Missing,Missing,PrivateCharging
313098,5571,0,1,5571,5643,06:46+0,21,07:07+0,15:33+0,Work,Car,Missing,SemiPublicCharging
313098,5571,0,2,5643,5643,15:55+0,5,16:00+0,17:50+0,Leisure,Car,Missing,PublicCharging
313098,5571,0,3,5643,5571,17:50+0,21,18:11+0,03:00+1,Home,Car,Missing,NoCharging
313098,5571,1,0,5571,5571,03:00+0,0,03:00+0,08:22+0,Home,Missing,Missing,PrivateCharging
313098,5571,1,1,5571,5731,08:22+0,31,08:53+0,15:33+0,Work,Car,Missing,NoCharging
313098,5571,1,2,5731,5575,15:33+0,37,16:10+0,16:50+0,Business,Car,Missing,NoCharging
313098,5571,1,3,5575,5571,16:50+0,6,16:56+0,03:00+1,Home,Car,Missing,NoCharging
313099,5571,0,0,5571,5571,03:00+0,0,03:00+0,06:29+0,Home,Missing,Missing,PrivateCharging
313099,5571,0,1,5571,5575,06:29+0,6,06:35+0,18:03+0,Work,Car as Passenger,Missing,NoCharging
313099,5571,0,2,5575,5571,18:03+0,6,18:09+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
313099,5571,1,0,5571,5571,03:00+0,0,03:00+0,09:38+0,Home,Missing,Missing,NoCharging
313099,5571,1,1,5571,5644,09:38+0,20,09:58+0,18:51+0,Work,Car,Missing,SemiPublicCharging
313099,5571,1,2,5644,5628,18:56+0,12,19:08+0,19:48+0,Groceries,Car,Missing,SemiPublicCharging
313099,5571,1,3,5628,5644,19:48+0,12,20:00+0,20:05+0,Other,Car,Missing,NoCharging
313099,5571,1,4,5644,5571,20:05+0,20,20:25+0,03:00+1,Home,Car,Missing,NoCharging
313101,5571,0,0,5571,5571,03:00+0,0,03:00+0,11:31+0,Home,Missing,Missing,PrivateCharging
313101,5571,0,1,5571,5571,11:31+0,8,11:39+0,13:52+0,Work,Car,Missing,NoCharging
313101,5571,0,2,5571,5652,14:18+0,20,14:38+0,17:21+0,Work,Car,Missing,NoCharging
313101,5571,0,3,5652,5571,17:30+0,20,17:50+0,19:30+0,Leisure,Car,Missing,SemiPublicCharging
313101,5571,0,4,5571,5571,19:30+0,7,19:37+0,03:00+1,Home,Car,Missing,NoCharging
313101,5571,1,0,5571,5571,03:00+0,0,03:00+0,07:33+0,Home,Missing,Missing,NoCharging
313101,5571,1,1,5571,5571,07:33+0,20,07:53+0,09:50+0,Work,Walking or Biking,Missing,NoCharging
313101,5571,1,2,5571,5571,09:50+0,29,10:19+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313103,5571,0,0,5571,5571,03:00+0,0,03:00+0,14:15+0,Home,Missing,Missing,PrivateCharging
313103,5571,0,1,5571,5571,14:15+0,13,14:28+0,15:56+0,Social,Walking or Biking,Missing,NoCharging
313103,5571,0,2,5571,5571,16:12+0,15,16:27+0,19:25+0,Social,Walking or Biking,Missing,NoCharging
313103,5571,0,3,5571,5571,19:49+0,11,20:00+0,00:01+1,Social,Walking or Biking,Missing,NoCharging
313103,5571,0,4,5571,5571,00:01+1,7,00:08+1,03:00+1,Home,Walking or Biking,Missing,NoCharging
313103,5571,1,0,5571,5571,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
313104,5571,0,0,5571,5571,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
313104,5571,1,0,5571,5571,03:00+0,0,03:00+0,08:14+0,Home,Missing,Missing,PrivateCharging
313104,5571,1,1,5571,5571,08:14+0,5,08:19+0,16:54+0,Work,Car,Missing,NoCharging
313104,5571,1,2,5571,5571,17:02+0,6,17:08+0,17:28+0,Groceries,Car,Missing,PublicCharging
313104,5571,1,3,5571,5571,17:28+0,9,17:37+0,03:00+1,Home,Car,Missing,NoCharging
313107,5571,0,0,5571,5571,03:00+0,0,03:00+0,05:54+0,Home,Missing,Missing,PrivateCharging
313107,5571,0,1,5571,5571,05:54+0,6,06:00+0,10:58+0,Work,Car,Missing,SemiPublicCharging
313107,5571,0,2,5571,5571,10:58+0,7,11:05+0,03:00+1,Home,Car,Missing,PrivateCharging
313107,5571,1,0,5571,5571,03:00+0,0,03:00+0,12:00+0,Home,Missing,Missing,PrivateCharging
313107,5571,1,1,5571,5575,12:00+0,22,12:22+0,13:51+0,Social,Walking or Biking,Missing,NoCharging
313107,5571,1,2,5575,5571,13:51+0,22,14:13+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313116,5571,0,0,5571,5571,03:00+0,0,03:00+0,07:23+0,Home,Missing,Missing,PrivateCharging
313116,5571,0,1,5571,5571,07:23+0,20,07:43+0,19:14+0,Work,Walking or Biking,Missing,NoCharging
313116,5571,0,2,5571,5571,19:14+0,14,19:28+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313116,5571,1,0,5571,5571,03:00+0,0,03:00+0,12:52+0,Home,Missing,Missing,PrivateCharging
313116,5571,1,1,5571,5571,12:52+0,7,12:59+0,13:10+0,BringGet,Car,Missing,NoCharging
313116,5571,1,2,5571,5571,13:10+0,9,13:19+0,03:00+1,Home,Car,Missing,PrivateCharging
313110,5571,0,0,5571,5571,03:00+0,0,03:00+0,07:17+0,Home,Missing,Missing,NoCharging
313110,5571,0,1,5571,5611,07:17+0,64,08:21+0,17:28+0,Work,Public Transport,Missing,NoCharging
313110,5571,0,2,5611,5571,17:28+0,64,18:32+0,03:00+1,Home,Public Transport,Missing,NoCharging
313110,5571,1,0,5571,5571,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
313120,5571,0,0,5571,5571,03:00+0,0,03:00+0,10:19+0,Home,Missing,Missing,PrivateCharging
313120,5571,0,1,5571,5571,10:19+0,5,10:24+0,15:20+0,Work,Car,Missing,PublicCharging
313120,5571,0,2,5571,5571,15:20+0,5,15:25+0,03:00+1,Home,Car,Missing,NoCharging
313120,5571,1,0,5571,5571,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
313109,5571,0,0,5571,5571,03:00+0,0,03:00+0,14:55+0,Home,Missing,Missing,PrivateCharging
313109,5571,0,1,5571,5571,14:55+0,6,15:01+0,15:27+0,Touring,Car,Missing,PublicCharging
313109,5571,0,2,5571,5571,15:33+0,7,15:40+0,16:00+0,Groceries,Car,Missing,NoCharging
313109,5571,0,3,5571,5616,16:18+0,23,16:41+0,17:21+0,Social,Car,Missing,NoCharging
313109,5571,0,4,5616,5575,17:31+0,29,18:00+0,22:03+0,Leisure,Car,Missing,PublicCharging
313109,5571,0,5,5575,5571,22:03+0,6,22:09+0,03:00+1,Home,Car,Missing,NoCharging
313109,5571,1,0,5571,5571,03:00+0,0,03:00+0,17:10+0,Home,Missing,Missing,PrivateCharging
313109,5571,1,1,5571,5575,17:10+0,6,17:16+0,22:00+0,Leisure,Car as Passenger,Missing,NoCharging
313109,5571,1,2,5575,5571,22:00+0,6,22:06+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
313121,5575,0,0,5575,5575,03:00+0,0,03:00+0,07:53+0,Home,Missing,Missing,PrivateCharging
313121,5575,0,1,5575,6535,07:53+0,74,09:07+0,13:56+0,Work,Car,Missing,PublicCharging
313121,5575,0,2,6535,6535,13:56+0,8,14:04+0,14:09+0,Business,Car,Missing,PublicCharging
313121,5575,0,3,6535,5575,14:09+0,74,15:23+0,19:07+0,Home,Car,Missing,NoCharging
313121,5575,0,4,5575,5575,19:07+0,14,19:21+0,20:17+0,Business,Walking or Biking,Missing,NoCharging
313121,5575,0,5,5575,5575,20:17+0,27,20:44+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
313121,5575,1,0,5575,5575,03:00+0,0,03:00+0,17:06+0,Home,Missing,Missing,NoCharging
313121,5575,1,1,5575,5575,17:06+0,14,17:20+0,19:29+0,NonGroc,Walking or Biking,Missing,NoCharging
313121,5575,1,2,5575,5575,19:29+0,13,19:42+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
